project_name,dep_name,dep_type
material.angular.io,npm__lru_map__0.3.3,library
material.angular.io,npm__normalize-package-data__6.0.0,library
material.angular.io,npm__lowercase-keys__1.0.0,library
material.angular.io,npm__compression__1.7.4,library
material.angular.io,npm__is-boolean-object__1.1.2,library
material.angular.io,npm__is-binary-path__2.1.0,library
material.angular.io,npm__finalhandler__1.1.0,library
material.angular.io,npm__at_material_focus-ring__15.0.0-canary.a246a4439.0,library
material.angular.io,npm__gtoken__5.3.2,library
material.angular.io,npm__at_babel_plugin-transform-private-property-in-object__7.22.11__at_babel_core_7.23.2,library
material.angular.io,npm__got__7.1.0,library
material.angular.io,npm__require-directory__2.1.1,library
material.angular.io,npm__fast-deep-equal__3.1.3,library
material.angular.io,npm__klona__2.0.5,library
material.angular.io,npm__eastasianwidth__0.2.0,library
material.angular.io,npm__at_types_node__18.7.23,library
material.angular.io,npm__chokidar__3.5.3,library
material.angular.io,npm__depd__1.1.2,library
material.angular.io,npm__critters__0.0.20,library
material.angular.io,npm__is2__2.0.9,library
material.angular.io,npm__executable__4.1.1,library
material.angular.io,npm__immutable__4.1.0,library
material.angular.io,npm__extsprintf__1.3.0,library
material.angular.io,npm__ssri__9.0.1,library
material.angular.io,npm__mitt__1.2.0,library
material.angular.io,npm__resolve-from__4.0.0,library
material.angular.io,npm__pify__2.3.0,library
material.angular.io,npm__strip-bom__3.0.0,library
material.angular.io,npm__esbuild-linux-32__0.15.10,library
material.angular.io,npm__babel-plugin-polyfill-corejs2__0.4.6__at_babel_core_7.23.2,library
material.angular.io,npm__isbinaryfile__4.0.10,library
material.angular.io,npm__dashdash__1.14.1,library
material.angular.io,npm__statuses__1.5.0,library
material.angular.io,npm__isarray__1.0.0,library
material.angular.io,coreutils_toolchains,library
material.angular.io,nodejs_toolchains,library
material.angular.io,copy_directory_toolchains,library
material.angular.io,copy_to_directory_toolchains,library
material.angular.io,remotejdk11_linux_aarch64_toolchain_config_repo,library
material.angular.io,remotejdk11_linux_toolchain_config_repo,library
material.angular.io,local_jdk,library
material.angular.io,remotejdk11_linux_s390x_toolchain_config_repo,library
material.angular.io,remotejdk11_linux_ppc64le_toolchain_config_repo,library
material.angular.io,remotejdk11_macos_toolchain_config_repo,library
material.angular.io,remotejdk11_macos_aarch64_toolchain_config_repo,library
material.angular.io,remotejdk11_win_arm64_toolchain_config_repo,library
material.angular.io,remotejdk11_win_toolchain_config_repo,library
material.angular.io,remotejdk15_linux_toolchain_config_repo,library
material.angular.io,remotejdk15_macos_toolchain_config_repo,library
material.angular.io,local_config_sh,library
material.angular.io,remotejdk15_win_toolchain_config_repo,library
material.angular.io,remotejdk15_macos_aarch64_toolchain_config_repo,library
material.angular.io,remotejdk16_linux_toolchain_config_repo,library
material.angular.io,remotejdk16_macos_toolchain_config_repo,library
material.angular.io,remotejdk16_macos_aarch64_toolchain_config_repo,library
material.angular.io,remotejdk16_win_toolchain_config_repo,library
material.angular.io,remotejdk17_macos_toolchain_config_repo,library
material.angular.io,remotejdk17_linux_toolchain_config_repo,library
material.angular.io,remotejdk17_win_toolchain_config_repo,library
material.angular.io,remotejdk17_macos_aarch64_toolchain_config_repo,library
material.angular.io,remotejdk17_win_arm64_toolchain_config_repo,library
material.angular.io,local_config_cc_toolchains,library
material.angular.io,rules_java,library
material.angular.io,copy_directory_linux_amd64,library
rules_proto,io_bazel_rules_scala,library
rules_proto,bazel_skylib,library
rules_proto,io_bazel_rules_scala_config,library
rules_proto,maven_scala,library
rules_proto,maven_akka,library
rules_proto,io_bazel_rules_closure,library
rules_proto,build_bazel_rules_nodejs,library
rules_proto,rules_nodejs,library
rules_proto,aspect_rules_ts,library
rules_proto,aspect_rules_js,library
rules_proto,aspect_bazel_lib,library
rules_proto,npm_ts_proto,library
rules_proto,npm_ts_proto__yargs-parser__21.1.1,library
rules_proto,npm_ts_proto__at_grpc_grpc-js__1.9.0,library
rules_proto,local_config_platform,library
rules_proto,npm_ts_proto__emoji-regex__8.0.0,library
rules_proto,npm_ts_proto__at_nestjs_microservices__10.1.3__gspqqjaa2f3wjpy7iv4ddflnlu,library
rules_proto,npm_ts_proto__yargs__17.7.2,library
rules_proto,npm_ts_proto__at_lukeed_csprng__1.1.0,library
rules_proto,npm_ts_proto__webidl-conversions__3.0.1,library
rules_proto,npm_ts_proto__y18n__5.0.8,library
rules_proto,npm_ts_proto__dprint-node__1.0.7,library
rules_proto,npm_ts_proto__tslib__2.6.1,library
rules_proto,npm_ts_proto__whatwg-url__5.0.0,library
rules_proto,npm_ts_proto__tslib__2.3.1,library
rules_proto,npm_ts_proto__ts-proto-descriptors__1.14.0,library
rules_proto,npm_ts_proto__color-convert__2.0.1,library
rules_proto,npm_ts_proto__ts-proto__1.156.0,library
rules_proto,npm_ts_proto__ts-poet__6.5.0,library
rules_proto,npm_ts_proto__cliui__8.0.1,library
rules_proto,npm_ts_proto__tr46__0.0.3,library
rules_proto,npm_ts_proto__case-anything__2.1.13,library
rules_proto,npm_ts_proto__string-width__4.2.3,library
rules_proto,npm_ts_proto__at_protobufjs_base64__1.1.2,library
rules_proto,npm_ts_proto__object-hash__2.2.0,library
rules_proto,npm_ts_proto__reflect-metadata__0.1.13,library
rules_proto,npm_ts_proto__path-to-regexp__3.2.0,library
rules_proto,npm_ts_proto__protobufjs__7.2.4,library
rules_proto,npm_ts_proto__node-fetch__2.6.12,library
rules_proto,npm_ts_proto__at_nuxtjs_opencollective__0.3.2,library
rules_proto,npm_ts_proto__at_nestjs_core__10.1.3__b6fi3p4rixfnqg2de2xaqxnkvy,library
rules_proto,npm_ts_proto__at_types_node__20.4.9,library
rules_proto,npm_ts_proto__long__4.0.0,library
rules_proto,npm_ts_proto__iterare__1.2.1,library
rules_proto,npm_ts_proto__at_protobufjs_utf8__1.1.0,library
rules_proto,npm_ts_proto__is-fullwidth-code-point__3.0.0,library
rules_proto,npm_ts_proto__has-flag__4.0.0,library
rules_proto,npm_ts_proto__long__5.2.3,library
rules_proto,npm_ts_proto__at_nestjs_core__8.1.2__oogtuxwpuaucduu6blwgxuki4m,library
rules_proto,npm_ts_proto__get-caller-file__2.0.5,library
rules_proto,npm_ts_proto__fast-safe-stringify__2.1.1,library
rules_proto,npm_ts_proto__consola__2.15.3,library
rules_proto,npm_ts_proto__at_protobufjs_inquire__1.1.0,library
rules_proto,npm_ts_proto__wrap-ansi__7.0.0,library
rules_proto,npm_ts_proto__at_protobufjs_aspromise__1.1.2,library
rules_proto,npm_ts_proto__require-directory__2.1.1,library
rules_proto,npm_ts_proto__uid__2.0.2,library
rules_proto,npm_ts_proto__color-name__1.1.4,library
rules_proto,npm_ts_proto__at_protobufjs_eventemitter__1.1.0,library
rules_proto,npm_ts_proto__strip-ansi__6.0.1,library
rules_proto,npm_ts_proto__at_protobufjs_codegen__2.0.4,library
rules_proto,npm_ts_proto__rxjs__7.8.1,library
rules_proto,npm_ts_proto__follow-redirects__1.15.2,library
rules_proto,npm_ts_proto__at_types_long__4.0.2,library
rules_proto,npm_ts_proto__at_protobufjs_float__1.0.2,library
rules_proto,npm_ts_proto__typescript__5.1.6,library
rules_proto,npm_ts_proto__at_protobufjs_pool__1.1.0,library
rules_proto,npm_ts_proto__detect-libc__1.0.3,library
rules_proto,npm_ts_proto__at_protobufjs_fetch__1.1.0,library
rules_proto,npm_ts_proto__at_nestjs_microservices__8.1.2__laosyzgyvvjhek6enbm47je5zi,library
rules_proto,npm_ts_proto__supports-color__7.2.0,library
rules_proto,npm_ts_proto__ansi-regex__5.0.1,library
rules_proto,npm_ts_proto__at_nestjs_common__8.1.2__atc7tu2sld2m3nk4hmwkqn6qde,library
rules_proto,npm_ts_proto__escalade__3.1.1,library
rules_proto,npm_ts_proto__ansi-styles__4.3.0,library
rules_proto,npm_ts_proto__at_protobufjs_path__1.1.2,library
rules_proto,npm_ts_proto__at_grpc_proto-loader__0.7.8,library
rules_proto,npm_ts_proto__at_nestjs_common__10.1.3__atc7tu2sld2m3nk4hmwkqn6qde,library
rules_proto,npm_ts_proto__uuid__8.3.2,library
rules_proto,npm_ts_proto__axios__0.23.0,library
rules_proto,npm_ts_proto__chalk__4.1.2,library
rules_proto,npm_ts_proto__google-protobuf__3.21.2,library
rules_proto,npm_ts_proto__lodash.camelcase__4.3.0,library
rules_proto,go_sdk,toolchain
rules_go,go_sdk,toolchain
squzy,com_google_protobuf,library
squzy,io_bazel_rules_go,library
squzy,bazel_gazelle,library
rules_proto,bazel_gazelle_go_repository_cache,library
squzy,io_bazel_rules_docker,library
squzy,io_bazel_rules_go_name_hack,library
squzy,bazel_skylib,library
squzy,local_config_platform,library
squzy,platforms,library
squzy,local_config_sh,library
squzy,rules_java,library
squzy,go_sdk,toolchain
squzy,rules_cc,library
squzy,local_config_cc_toolchains,library
rules_proto,bazel_gazelle_go_repository_tools,toolchain
rules_proto,go_sdk,toolchain
rules_proto,bazel_gazelle_go_repository_tools,toolchain
rules_proto,bazel_gazelle_go_repository_config,library
rules_proto,com_github_bazelbuild_buildtools,library
rules_proto,nodejs_toolchains,library
rules_proto,copy_directory_toolchains,library
rules_proto,copy_to_directory_toolchains,library
rules_proto,go_sdk_toolchains,library
rules_proto,remotejdk11_linux_toolchain_config_repo,library
rules_proto,node_toolchains,library
rules_proto,local_config_sh,library
rules_proto,local_jdk,library
rules_proto,remotejdk11_linux_ppc64le_toolchain_config_repo,library
rules_proto,remotejdk11_macos_toolchain_config_repo,library
rules_proto,remotejdk11_linux_aarch64_toolchain_config_repo,library
rules_proto,remotejdk11_linux_s390x_toolchain_config_repo,library
rules_proto,remotejdk11_macos_aarch64_toolchain_config_repo,library
rules_proto,remotejdk11_win_toolchain_config_repo,library
rules_proto,remotejdk15_linux_toolchain_config_repo,library
rules_proto,remotejdk11_win_arm64_toolchain_config_repo,library
rules_proto,remotejdk15_macos_toolchain_config_repo,library
rules_proto,remotejdk15_macos_aarch64_toolchain_config_repo,library
rules_proto,remotejdk15_win_toolchain_config_repo,library
rules_proto,remotejdk16_linux_toolchain_config_repo,library
rules_proto,remotejdk16_macos_aarch64_toolchain_config_repo,library
rules_proto,remotejdk16_macos_toolchain_config_repo,library
rules_proto,remotejdk16_win_toolchain_config_repo,library
rules_proto,remotejdk17_linux_toolchain_config_repo,library
rules_proto,remotejdk17_macos_toolchain_config_repo,library
rules_proto,remotejdk17_macos_aarch64_toolchain_config_repo,library
rules_proto,remotejdk17_win_toolchain_config_repo,library
rules_proto,remotejdk17_win_arm64_toolchain_config_repo,library
rules_proto,local_config_cc_toolchains,library
rules_proto,rules_java,library
rules_proto,rules_proto,library
material.angular.io,remote_coverage_tools,library
rules_proto,org_golang_x_sync,library
rules_proto,org_golang_x_tools,library
rules_proto,org_golang_x_mod,library
rules_proto,com_github_pmezard_go_difflib,library
rules_proto,com_github_bmatcuk_doublestar,library
rules_proto,net_starlark_go,library
rules_proto,in_gopkg_yaml_v3,library
rules_proto,com_github_emicklei_proto,library
rules_spring,rules_proto,library
rules_proto,io_bazel_rules_nogo,library
rules_proto,bazel_tools,library
rules_proto,local_config_cc,library
rules_proto,com_github_bmatcuk_doublestar_v4,library
rules_proto,org_golang_x_sys,library
squzy,org_golang_google_protobuf,library
squzy,remote_coverage_tools,library
squzy,bazel_gazelle_go_repository_cache,library
squzy,io_bazel_rules_nogo,library
rules_proto,rules_cc,library
rules_proto,local_config_xcode,library
squzy,bazel_tools,library
squzy,local_config_cc,library
rtorrent,cmake-3.22.2-linux-x86_64,toolchain
squzy,local_config_xcode,library
squzy,remote_java_tools_linux,library
squzy,remotejdk11_linux,library
material.angular.io,org_mozilla_firefox_linux_x64,library
squzy,bazel_gazelle_go_repository_tools,toolchain
squzy,go_sdk,toolchain
material.angular.io,org_mozilla_geckodriver_linux_x64,library
material.angular.io,org_chromium_chromedriver_linux_x64,library
bazel-skylib,bazel_gazelle,library
bazel-skylib,io_bazel_rules_go,library
material.angular.io,org_chromium_chromium_linux_x64,library
bazel-skylib,io_bazel_stardoc,library
openexr,bazel_skylib,library
openexr,local_config_platform,library
openexr,remotejdk11_linux_toolchain_config_repo,library
openexr,remotejdk11_macos_aarch64_toolchain_config_repo,library
openexr,remotejdk11_macos_toolchain_config_repo,library
openexr,remotejdk11_linux_ppc64le_toolchain_config_repo,library
openexr,remotejdk11_linux_aarch64_toolchain_config_repo,library
openexr,remotejdk11_linux_s390x_toolchain_config_repo,library
openexr,local_jdk,library
openexr,remotejdk11_win_arm64_toolchain_config_repo,library
openexr,remotejdk11_win_toolchain_config_repo,library
openexr,remotejdk17_linux_toolchain_config_repo,library
openexr,remotejdk17_linux_aarch64_toolchain_config_repo,library
openexr,remotejdk17_macos_toolchain_config_repo,library
openexr,remotejdk17_macos_aarch64_toolchain_config_repo,library
openexr,remotejdk17_win_toolchain_config_repo,library
openexr,remotejdk18_linux_aarch64_toolchain_config_repo,library
openexr,remotejdk18_macos_toolchain_config_repo,library
openexr,remotejdk17_win_arm64_toolchain_config_repo,library
openexr,remotejdk18_linux_toolchain_config_repo,library
openexr,remotejdk18_macos_aarch64_toolchain_config_repo,library
openexr,remotejdk18_win_toolchain_config_repo,library
openexr,remotejdk18_win_arm64_toolchain_config_repo,library
openexr,local_config_sh,library
openexr,local_config_cc_toolchains,library
openexr,rules_java,library
openexr,Imath,library
openexr,libdeflate,library
openexr,bazel_tools,library
openexr,local_config_cc,library
openexr,rules_cc,library
Catch2,bazel_skylib,library
Catch2,local_config_platform,library
Catch2,local_jdk,library
Catch2,remotejdk11_linux_toolchain_config_repo,library
Catch2,remotejdk11_linux_aarch64_toolchain_config_repo,library
Catch2,remotejdk11_macos_toolchain_config_repo,library
Catch2,remotejdk11_linux_s390x_toolchain_config_repo,library
Catch2,remotejdk11_linux_ppc64le_toolchain_config_repo,library
